video_id,clean_text,like_count,published_at,is_reply,cluster,aspect,sentiment
j3DuONZb3Ik,im still confused how humans from the future could help the present humans from dying how did they survive to be in the future,0,2021-02-13T03:25:12Z,0,2,story and plot,0
BHsFzDON6pA,interstellar is pure genius end of story,0,2017-08-01T03:44:15Z,0,1,ending,2
j3DuONZb3Ik,his son has left the chat,2,2021-09-25T08:50:06Z,1,0,ending,1
j3DuONZb3Ik,they chose her to be the one that saves humanity therefore her room was the only room that cooper could see according to manns reports it showed way more promise than the other planet idk i dont think this question is meant to be explained all we know is that love supposedly guides us towards the right direction or sum like that we are not yet advanced enough to understand how,0,2022-02-07T05:15:06Z,1,2,story and plot,1
qhW1HfSuPVQ,this is actually a very good video,3,2020-12-15T05:43:05Z,1,3,visual effects and CGI,2
j3DuONZb3Ik,pranavpolakam right if you think about it the movie is kind of scary in a way,16,2021-07-11T14:40:45Z,1,1,ending,0
qhW1HfSuPVQ,this is a really good video,0,2020-09-01T20:05:41Z,0,3,visual effects and CGI,2
qhW1HfSuPVQ,actually this is a really good video,1,2020-09-01T09:06:59Z,1,3,visual effects and CGI,2
zSWdZVtXT7E,wow now this is how to do a trailer hollywood should take note this was so interesting and thought provoking and it left me knowing close to nothing about the plot which is so rare nowadays the people actually complaining on here about how they know nothing from this trailer make me sad and are the reason why trailers nowadays give way too much away cough amazing spiderman cough,4,2014-05-20T07:56:18Z,0,1,visual effects and CGI,0
qhW1HfSuPVQ,actually this is a really good video,1,2023-09-13T19:00:46Z,0,3,visual effects and CGI,2
qhW1HfSuPVQ,sorry im late got stuck on that damn water planet this is actually a really good video,80,2022-12-13T23:57:32Z,0,3,music and soundtrack,2
j3DuONZb3Ik,this movie could have ended in an hour if they decided to go to edmunds planet in the first place instead of the other two,0,2020-04-30T17:53:06Z,0,2,ending,0
j3DuONZb3Ik,what you didnt explain anything that wasnt explained in the movie itself what a shitty video this was,1,2020-07-22T10:50:01Z,0,1,visual effects and CGI,0
qhW1HfSuPVQ,lol black hole was not constructed it need not be they merely used it to create a portal to the d world that they created the actual science is that black hole exist in nature no secret as well as the time loses its construction in it in the way we experience so it allows them to create a space for them to access time like a dimension you didnt understand that how embarrassing p,0,2015-03-28T22:27:21Z,0,2,clarity and complexity,0
j3DuONZb3Ik,you never answered the most important question how do the future humans survive the dying earth to create the wormhole to save mankind,0,2020-04-07T19:37:01Z,0,2,ending,0
j3DuONZb3Ik,is everyone going to ignore the fact how crazy they made martian as interstellar but names it different and they just go and leave matt damon on mars this time blew my mind,0,2020-03-12T03:53:20Z,0,2,ending,0
zSWdZVtXT7E,is this a prequel to mass effect movies cuz if that sphere is a mass effect rele im in if chris nolans in im definitely in,0,2014-05-17T00:54:16Z,0,1,visual effects and CGI,2
BHsFzDON6pA,u have given a to home alone and b to interstellar,24,2017-06-19T10:13:35Z,0,1,story and plot,1
zSWdZVtXT7E,its the theme music from v for vendetta,0,2014-05-16T21:31:39Z,0,1,music and soundtrack,1
qhW1HfSuPVQ,actually this is a pretty good video,1,2020-09-01T19:54:10Z,0,3,visual effects and CGI,2
j3DuONZb3Ik,nice fairy tale but only have one earth that we so diligently try to destroy for the past century,0,2022-06-04T03:29:41Z,0,2,story and plot,0
j3DuONZb3Ik,you did not explained anything that was not allredy explained in the move,0,2020-03-07T09:55:39Z,0,0,clarity and complexity,0
j3DuONZb3Ik,does anyone else find this paradoxical how did the th dimensional humans create a black hole to save the human race in the first place were they humans from a different planet,0,2020-04-17T01:17:02Z,0,2,story and plot,0
j3DuONZb3Ik,what is this backing track its really bad,0,2020-04-04T05:01:57Z,0,0,music and soundtrack,0
j3DuONZb3Ik,like oblivion with tomn cruise,8,2021-09-06T04:33:52Z,1,1,music and soundtrack,1
j3DuONZb3Ik,adithyasudheer a guy called gajinder singh also pointed this out he also made a parallel universe theory on it i recommend that you watch it,0,2020-03-07T23:55:35Z,1,2,science and physics,2
j3DuONZb3Ik,we all have a purpose thats the moral of the story they is god,0,2024-11-26T10:33:43Z,0,0,story and plot,1
zSWdZVtXT7E,oh god let me guess the last one scene they jump into some ftl is the ending right,0,2014-05-18T04:50:32Z,0,1,ending,1
j3DuONZb3Ik,what a load of crap,0,2022-05-01T22:19:14Z,0,0,story and plot,0
qhW1HfSuPVQ,but that is life each moment happening over and over again and like you said its pointless,0,2015-04-05T19:43:57Z,1,0,emotional impact,0
BHsFzDON6pA,after reading up a bit about the fifth dimension i rewatched this film on blue ray and man did it blow my mind the first time it did not fully convince me with the ending i guess its because there was too much happening in a short time window of like minutes i even agreed to chris giving it an b but after my nd watch this movie deserves nothing except an a absolute perfection from nolan,0,2017-07-24T11:20:46Z,0,1,ending,0
j3DuONZb3Ik,just posting this comment to emphasize myself that this is one of my all time favorites films,0,2020-11-22T14:37:15Z,0,1,acting and performances,2
j3DuONZb3Ik,hmmmn now im getting even more confused,0,2021-04-27T14:53:37Z,0,0,story and plot,0
qhW1HfSuPVQ,circosomatico i think its going to require a whole lot longer than a year for you to grasp maximum fidelity and efficiency of a cohesive response i would suggest no sooner than at least five or ten just to play it safe,0,2021-11-12T19:52:57Z,1,0,clarity and complexity,1
j3DuONZb3Ik,they required someone whos got both the intelligence the guts to deal with and accept that some one is communicating with them it goes without saying that it will also help if they are space travelsavvy,0,2025-02-10T14:39:40Z,1,2,clarity and complexity,1
j3DuONZb3Ik,thanks for the clarification only a scientist specializing in quantum physics could fully comprehend this movie at its showing now we all know,0,2020-10-24T14:02:51Z,0,1,science and physics,2
qhW1HfSuPVQ,i still dont get it,1,2021-12-05T18:34:12Z,0,0,ending,0
j3DuONZb3Ik,it had to been love because its the only thing that inter dimensional between the fabric of space time they cant reach us by sending data and remember morphs law everything that can happen will happen meaning everything they went through had to happen for them to get across the message,4,2023-02-20T20:48:45Z,1,2,emotional impact,1
j3DuONZb3Ik,it took me min to finish this movie what a relief,5,2021-05-19T19:25:45Z,1,1,ending,2
j3DuONZb3Ik,zakituio zaki as for who built the tesseract cooper figured it out and blatantly said they are us meaning humans from the future those humans evolving in the time dilutions of the black hole came to see time as a dimension in the same way we see updown leftright they built a structure that would allow their ancestor to experience time the way they saw it and so cooper could interact and send clues to his daughter mann just went mad,0,2021-06-04T21:47:11Z,1,2,characters,1
zSWdZVtXT7E,the whole family drama really ruins movies where there is a message trying to be delivered like it did in godzilla and world war z i know theyre trying to target a larger audience and since im not a parent i wouldnt really understand the significance however it usually always diverts the plot from the more important aspects of the film,0,2014-05-22T04:59:01Z,0,1,story and plot,0
qhW1HfSuPVQ,dumb question why was the worm hole put there in the first place if the future humans had been stable and successful as in the end part of the movie why would they want to place a worm hole to allow past humans to fly through it and change the destiny or path of future humans unless future humans were living in a shit hole and decided to put it there for past humans to fly through and change the future to a better one,0,2015-01-02T19:54:45Z,0,2,ending,0
j3DuONZb3Ik,the only problem with the ending is that cooper has no idea that edmunds has died so hes going after brand to bethe third wheel,0,2020-03-07T01:16:13Z,0,1,ending,0
BHsFzDON6pA,not science inclined if not youre really not the audience,0,2017-02-04T06:31:59Z,1,0,science and physics,0
qhW1HfSuPVQ,this is actually an amazing video,0,2020-09-01T18:19:46Z,0,3,visual effects and CGI,2
qhW1HfSuPVQ,neutrxn actually this is a really good video,3,2025-03-15T02:48:16Z,1,3,visual effects and CGI,2
zSWdZVtXT7E,another awesome movie is coming d,0,2014-05-17T01:50:54Z,0,1,ending,2
zSWdZVtXT7E,mackenzie foy is apparently a younger version of murph,0,2014-05-20T12:19:36Z,0,0,characters,1
qhW1HfSuPVQ,this is actually a really good video,0,2025-01-23T07:54:53Z,1,3,visual effects and CGI,2
j3DuONZb3Ik,evolverist thank you for clearing this up this makes sense to me no worries your english is fine so alfred could not figure out the gravity equation cooper was the one who sent murph the gravity equation via morse code,0,2020-11-18T02:59:53Z,1,2,science and physics,2
qhW1HfSuPVQ,actually this is a really good video,0,2020-09-01T18:46:31Z,1,3,visual effects and CGI,2
j3DuONZb3Ik,no ending explained just tells you the movie no new details or explanation title of this youtube video is misleading,1,2023-04-18T13:39:08Z,0,1,ending,0
j3DuONZb3Ik,sucha stupidmovie there are a million other ways to tell this story enjoyably,0,2022-01-10T20:32:24Z,0,1,story and plot,0
zSWdZVtXT7E,so the only changes this far if compared to early script that leaked are that murph is now a girl and its not russian surveillance drone but instead indian probably because russias a bigger movie market than india and to lower political implications we now have and of course mcconaughey will be a fantastic cooper,0,2014-05-17T21:42:17Z,0,1,acting and performances,2
qhW1HfSuPVQ,very good love the line about gravity so his daughter can know what an overrated film looks like to be honest i just loved the overall scale of interstellar but if im honest my favourite element was hans zimmers soundtrack which is like a glorious three hour crescendo perfectly mirroring the mood and tone of the movie,0,2015-01-01T11:29:24Z,0,1,music and soundtrack,2
qhW1HfSuPVQ,wtf i lost it when you started singing that xd,9,2019-02-23T01:28:03Z,0,0,ending,0
j3DuONZb3Ik,i really enjoyed this movie when it first came out and thought i had the ending figured out and was close i really thought this video did an amazing job explaining the meaning of the library i always wondered how he went thru the black hole and ended up in that library as they called it and with that now in place this was an awesome movie wonder if they will ever make a sequel,0,2020-12-22T17:05:58Z,0,1,ending,2
zSWdZVtXT7E,i think i just cried amazing just what i want the move to be,1,2014-05-18T11:32:52Z,0,0,emotional impact,2
j3DuONZb3Ik,the movie gives us very little reason to think that the fivedimensional beings are future humans that possibility was completely baseless speculation by cooper there is no evidence whatsoever in the story that he is correct even if the wormhole builders are future humans we dont have a paradox if the eternalist view of time is correct and the movie clearly presumes that eternalism is indeed correct the future humans saving the present humans so that the present humans live long enough to become the future humans is an example of circular causality a causes b then b causes a then a causes b then b causes a and so on the thing is viewed from a fiveplus dimensional perspective the past the present and the future as we call them are all equally real and equally accessible from the fifth dimension event a and event b are basically simultaneous and are both visible on the time curve and here is the real important part there is no version of the time curve in which a and b do not exist no version of the time curve in which a does not cause b and no version in which b does not cause a there is no first play through in which the future did not yet exist to interact with the past according to eternalism the future and the past always exist are always just as real as the present and for five dimensional beings the unchanging past and the unchanging future are just as accessible as the present most scientists say that causality does not work like that and time travel is not possible a minority of scientists say causality does work like this and time travel is possible as long as the past is not changed obviously being a time travel story the movie went with the second explanation in short it might be a mind screw but it is not necessarily a paradox and while there are at least a dozen serious plot holes in this movie the way time travel is handled isnt one of them,0,2023-08-04T21:10:00Z,1,2,story and plot,1
